89,承造人_大瑀營造股份有限公司,0.0
91,承造人_大福營造有限公司,0.0
92,承造人_大耀營造股份有限公司,0.0
93,承造人_大進營造有限公司,0.0
94,承造人_天景營造有限公司,0.0
70,承造人_國堡營造工程有限公司,0.0
97,承造人_威宇營造有限公司,0.0
69,承造人_嘉麟營造有限公司,0.0
99,承造人_宇丞達營造股份有限公司,0.0
100,承造人_宇富營造有限公司,0.0
68,承造人_嘉賢營造股份有限公司,0.0
102,承造人_安平土木包工業有限公司,0.0
103,承造人_宏然興營造有限公司,0.0
105,承造人_宏紹營造工程有限公司,0.0
106,承造人_宏通營造有限公司,0.0
107,承造人_宗華營造有限公司,0.0
108,承造人_定坤營造有限公司,0.0
142,承造人_忠聯營造有限公司,0.0
144,承造人_憶群營造股份有限公司,0.0
207,承造人_清益營造有限公司,0.0
175,承造人_昱臣營造有限公司,0.0
177,承造人_昱鑫工程有限公司,0.0
179,承造人_晉榮營造股份有限公司,0.0
180,承造人_晟郁土木包工業,0.0
44,承造人_凌暘營造有限公司,0.0
182,承造人_暘佶營造有限公司,0.0
183,承造人_暘洺營造股份有限公司,0.0
184,承造人_杜宏良(自辦),0.0
185,承造人_東宸營造股份有限公司,0.0
43,承造人_冠翊營造有限公司,0.0
187,承造人_東旭工程有限公司,0.0
189,承造人_東設營造有限公司,0.0
190,承造人_果藝土木包工業,0.0
193,承造人_榮鑫土木包工業,0.0
194,承造人_樺土木包工業有限公司,0.0
39,承造人_八田營造有限公司,0.0
78,承造人_城邦營造有限公司,0.0
198,承造人_正興土木包工業,0.0
199,承造人_正龍營造有限公司,0.0
200,承造人_永久興營造有限公司,0.0
201,承造人_永勝土木包工業,0.0
38,承造人_八方德昌開發營造有限公司,0.0
36,承造人_全宇營造股份有限公司,0.0
206,承造人_洪福營造有限公司,0.0
45,承造人_力漢營造股份有限公司,0.0
46,承造人_勁磐土木包工業,0.0
145,承造人_成信土木包工業,0.0
173,承造人_昱柏營造工程有限公司,0.0
54,承造人_南雄營造有限公司,0.0
53,承造人_南吉輝營造有限公司,0.0
149,承造人_成眾土木包工業,0.0
150,承造人_房總管營造有限公司,0.0
151,承造人_承漢營造有限公司,0.0
152,承造人_承翊工程有限公司,0.0
154,承造人_振揮營造有限公司,0.0
155,承造人_振鈦營造工程有限公司,0.0
51,承造人_南僑營造有限公司,0.0
50,承造人_升騫土木包工業有限公司,0.0
1,承造人_r展土木包工業,0.0
48,承造人_勤業堂工程有限公司,0.0
160,承造人_新順營造有限公司,0.0
47,承造人_勝捷營造工程股份有限公司,0.0
163,承造人_旭宏營造有限公司,0.0
164,承造人_旭崴營造有限公司,0.0
165,承造人_旭明營造有限公司,0.0
166,承造人_昇弘營造有限公司,0.0
167,承造人_昇泰土木包工業,0.0
168,承造人_昇源營造有限公司,0.0
169,承造人_明聖營造有限公司,0.0
171,承造人_春億土木包工業,0.0
172,承造人_昱丞營造有限公司,0.0
0,承造人_(自辦),0.0
